17;9;57;900;47.313358;5.04438;
17;9;58;0;47.313358;5.04438;
17;9;58;100;47.313358;5.04438;
17;9;58;200;47.313358;5.04438;
17;9;58;300;47.313358;5.04438;
17;9;58;400;47.313362;5.04439;
17;9;58;500;47.313362;5.04439;
17;9;58;600;47.313362;5.04439;
17;9;58;700;47.313366;5.04439;
17;9;58;800;47.313366;5.04439;
17;9;58;900;47.313366;5.04439;
17;9;59;0;47.313366;5.04439;
17;9;59;100;47.31337;5.04439;
17;9;59;200;47.31337;5.04439;
17;9;59;300;47.31337;5.04439;
17;9;59;400;47.31337;5.04439;
17;9;59;500;47.31337;5.04439;
17;9;59;600;47.31337;5.04439;
17;9;59;700;47.31337;5.04439;
17;9;59;800;47.31337;5.04439;
17;9;59;900;47.313374;5.04439;
17;10;0;0;47.313374;5.04439;
17;10;0;100;47.313374;5.04439;
17;10;0;200;47.313374;5.04439;
17;10;0;300;47.313377;5.04439;
17;10;0;400;47.313377;5.04439;
17;10;0;500;47.313377;5.04439;
17;10;0;600;47.313377;5.04439;
17;10;0;700;47.313377;5.04439;
17;10;0;800;47.313381;5.04439;
17;10;0;900;47.313381;5.04438;
17;10;1;0;47.313381;5.04438;
17;10;1;100;47.313381;5.04438;
17;10;1;200;47.313381;5.04438;
17;10;1;300;47.313385;5.04438;
17;10;1;400;47.313385;5.04438;
17;10;1;500;47.313385;5.04438;
17;10;1;600;47.313385;5.04438;
17;10;1;700;47.313385;5.04438;
17;10;1;800;47.313389;5.04438;
17;10;1;900;47.313389;5.04438;
17;10;2;0;47.313389;5.04438;
17;10;2;100;47.313393;5.04438;
17;10;2;200;47.313393;5.04438;
17;10;2;300;47.313393;5.04438;
17;10;2;400;47.313393;5.04438;
17;10;2;500;47.313396;5.04438;
17;10;2;600;47.313396;5.04438;
17;10;2;700;47.313396;5.04437;
17;10;2;800;47.313396;5.04437;
17;10;2;900;47.313396;5.04437;
17;10;3;0;47.3134;5.04437;
17;10;3;100;47.3134;5.04437;
17;10;3;200;47.3134;5.04437;
17;10;3;300;47.313404;5.04437;
17;10;3;400;47.313404;5.04437;
17;10;3;500;47.313404;5.04437;
17;10;3;600;47.313408;5.04437;
17;10;3;700;47.313408;5.04437;
17;10;3;800;47.313408;5.04437;
17;10;3;900;47.313408;5.04437;
17;10;4;0;47.313408;5.04437;
17;10;4;100;47.313408;5.04437;
17;10;4;200;47.313408;5.04437;
17;10;4;300;47.313408;5.04436;
17;10;4;400;47.313408;5.04436;
17;10;4;500;47.313412;5.04436;
17;10;4;600;47.313412;5.04436;
17;10;4;700;47.313412;5.04436;
17;10;4;800;47.313412;5.04436;
17;10;4;900;47.313412;5.04436;
17;10;5;0;47.313412;5.04436;
17;10;5;100;47.313412;5.04436;
17;10;5;200;47.313416;5.04436;
17;10;5;300;47.313416;5.04436;
17;10;5;400;47.313416;5.04436;
17;10;5;500;47.313416;5.04436;
17;10;5;600;47.313416;5.04435;
17;10;5;700;47.313416;5.04435;
17;10;5;800;47.313416;5.04435;
17;10;5;900;47.313416;5.04435;
17;10;6;0;47.313416;5.04435;
